+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
; Legal Partition Candidates                                                                                                                                                                                                                                                                                                                    ;
+------------------------------------------------------------------------------------------------------------------------------------------+-------+----------------+--------------+----------------+--------+-----------------+---------------+-----------------+-------+----------------+--------------+------------------+-------------------+
; Hierarchy                                                                                                                                ; Input ; Constant Input ; Unused Input ; Floating Input ; Output ; Constant Output ; Unused Output ; Floating Output ; Bidir ; Constant Bidir ; Unused Bidir ; Input only Bidir ; Output only Bidir ;
; NIOSV_SOC_inst|mm_interconnect_0|epcs_flash_controller_avl_mem_agent_rsp_fifo                                                            ; 168   ; 39             ; 0            ; 39             ; 127    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|epcs_flash_controller_avl_mem_agent|uncompressor                                                        ; 60    ; 1              ; 0            ; 1              ; 58     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|epcs_flash_controller_avl_mem_agent                                                                     ; 341   ; 39             ; 49           ; 39             ; 370    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|epcs_flash_controller_avl_csr_agent_rdata_fifo                                                          ; 79    ; 41             ; 0            ; 41             ; 36     ; 41              ; 41            ; 41              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|epcs_flash_controller_avl_csr_agent_rsp_fifo                                                            ; 168   ; 39             ; 0            ; 39             ; 127    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|epcs_flash_controller_avl_csr_agent|uncompressor                                                        ; 60    ; 1              ; 0            ; 1              ; 58     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|epcs_flash_controller_avl_csr_agent                                                                     ; 341   ; 39             ; 49           ; 39             ; 364    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|jtag_uart_dbg_avalon_jtag_slave_agent_rdata_fifo                                                        ; 79    ; 41             ; 0            ; 41             ; 36     ; 41              ; 41            ; 41              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|jtag_uart_dbg_avalon_jtag_slave_agent_rsp_fifo                                                          ; 168   ; 39             ; 0            ; 39             ; 127    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|jtag_uart_dbg_avalon_jtag_slave_agent|uncompressor                                                      ; 60    ; 1              ; 0            ; 1              ; 58     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|jtag_uart_dbg_avalon_jtag_slave_agent                                                                   ; 341   ; 39             ; 49           ; 39             ; 364    ; 39              ; 39            ; 39              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|niosv_m_cpu_instruction_manager_agent                                                                   ; 442   ; 131            ; 231          ; 131            ; 293    ; 131             ; 131           ; 131             ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|niosv_m_cpu_data_manager_agent                                                                          ; 442   ; 131            ; 231          ; 131            ; 293    ; 131             ; 131           ; 131             ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|niosv_m_cpu_timer_sw_agent_translator                                                                   ; 115   ; 4              ; 26           ; 4              ; 78     ; 4               ; 4             ; 4               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|ext_sdram_progmem_s1_translator                                                                         ; 80    ; 4              ; 8            ; 4              ; 63     ; 4               ; 4             ; 4               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|gpo2_ledg_s1_translator                                                                                 ; 115   ; 6              ; 32           ; 6              ; 71     ; 6               ; 6             ; 6               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|gpi1_dipsw_s1_translator                                                                                ; 115   ; 6              ; 33           ; 6              ; 70     ; 6               ; 6             ; 6               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|gpi0_butn_s1_translator                                                                                 ; 115   ; 6              ; 33           ; 6              ; 70     ; 6               ; 6             ; 6               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|uart_serial_com_s1_translator                                                                           ; 99    ; 22             ; 48           ; 22             ; 57     ; 22              ; 22            ; 22              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|altpll_clks_pll_slave_translator                                                                        ; 115   ; 6              ; 30           ; 6              ; 70     ; 6               ; 6             ; 6               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|niosv_m_cpu_dm_agent_translator                                                                         ; 115   ; 4              ; 16           ; 4              ; 84     ; 4               ; 4             ; 4               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|soc_sysid_control_slave_translator                                                                      ; 115   ; 6              ; 31           ; 6              ; 35     ; 6               ; 6             ; 6               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|epcs_flash_controller_avl_mem_translator                                                                ; 121   ; 4              ; 11           ; 4              ; 100    ; 4               ; 4             ; 4               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|epcs_flash_controller_avl_csr_translator                                                                ; 115   ; 4              ; 29           ; 4              ; 71     ; 4               ; 4             ; 4               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0|jtag_uart_dbg_avalon_jtag_slave_translator                                                              ; 115   ; 5              ; 34           ; 5              ; 70     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|mm_interconnect_0                                                                                                         ; 591   ; 0              ; 0            ; 0              ; 529    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|uart_serial_com|the_NIOSV_SOC_UART_SERIAL_COM_regs                                                                        ; 41    ; 10             ; 6            ; 10             ; 41     ; 10              ; 10            ; 10              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|uart_serial_com|the_NIOSV_SOC_UART_SERIAL_COM_rx|the_altera_std_synchronizer                                              ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|uart_serial_com|the_NIOSV_SOC_UART_SERIAL_COM_rx|the_NIOSV_SOC_UART_SERIAL_COM_rx_stimulus_source                         ; 15    ; 0              ; 14           ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|uart_serial_com|the_NIOSV_SOC_UART_SERIAL_COM_rx                                                                          ; 17    ; 1              ; 0            ; 1              ; 13     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|uart_serial_com|the_NIOSV_SOC_UART_SERIAL_COM_tx                                                                          ; 25    ; 0              ; 0            ; 0              ; 4      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|uart_serial_com                                                                                                           ; 26    ; 0              ; 0            ; 0              ; 18     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|soc_sysid                                                                                                                 ; 3     ; 18             ; 2            ; 18             ; 32     ; 18              ; 18            ; 18              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|niosv_m_cpu|rst_controller_001|alt_rst_req_sync_uq1                                                                       ; 2     ; 1              ; 0            ; 1              ; 1      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|niosv_m_cpu|rst_controller_001|alt_rst_sync_uq1                                                                           ; 2     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|niosv_m_cpu|rst_controller_001                                                                                            ; 33    ; 30             ; 0            ; 30             ; 1      ; 30              ; 30            ; 30              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|niosv_m_cpu|rst_controller                                                                                                ; 32    ; 30             ; 0            ; 30             ; 1      ; 30              ; 30            ; 30              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|niosv_m_cpu|irq_mapper_002                                                                                                ; 3     ; 0              ; 2            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|niosv_m_cpu|irq_mapper_001                                                                                                ; 3     ; 0              ; 2            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|niosv_m_cpu|irq_mapper                                                                                                    ; 3     ; 0              ; 2            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|niosv_m_cpu|dbg_mod                                                                                                       ; 52    ; 0              ; 0            ; 0              ; 36     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|niosv_m_cpu|timer_module                                                                                                  ; 46    ; 1              ; 1            ; 1              ; 36     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|niosv_m_cpu|hart                                                                                                          ; 105   ; 2              ; 0            ; 2              ; 228    ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|niosv_m_cpu                                                                                                               ; 195   ; 0              ; 0            ; 0              ; 291    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|jtag_uart_dbg|the_NIOSV_SOC_JTAG_UART_DBG_scfifo_r|rfifo|auto_generated|dpfifo|wr_ptr                                     ; 4     ; 0              ; 0            ; 0              ; 6      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|jtag_uart_dbg|the_NIOSV_SOC_JTAG_UART_DBG_scfifo_r|rfifo|auto_generated|dpfifo|rd_ptr_count                               ; 4     ; 0              ; 0            ; 0              ; 6      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|jtag_uart_dbg|the_NIOSV_SOC_JTAG_UART_DBG_scfifo_r|rfifo|auto_generated|dpfifo|FIFOram                                    ; 24    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|jtag_uart_dbg|the_NIOSV_SOC_JTAG_UART_DBG_scfifo_r|rfifo|auto_generated|dpfifo|fifo_state|count_usedw                     ; 5     ; 0              ; 0            ; 0              ; 6      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|jtag_uart_dbg|the_NIOSV_SOC_JTAG_UART_DBG_scfifo_r|rfifo|auto_generated|dpfifo|fifo_state                                 ; 5     ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|jtag_uart_dbg|the_NIOSV_SOC_JTAG_UART_DBG_scfifo_r|rfifo|auto_generated|dpfifo                                            ; 13    ; 0              ; 0            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|jtag_uart_dbg|the_NIOSV_SOC_JTAG_UART_DBG_scfifo_r|rfifo|auto_generated                                                   ; 12    ; 0              ; 0            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|jtag_uart_dbg|the_NIOSV_SOC_JTAG_UART_DBG_scfifo_r                                                                        ; 13    ; 0              ; 1            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|jtag_uart_dbg|the_NIOSV_SOC_JTAG_UART_DBG_scfifo_w|wfifo|auto_generated|dpfifo|wr_ptr                                     ; 4     ; 0              ; 0            ; 0              ; 6      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|jtag_uart_dbg|the_NIOSV_SOC_JTAG_UART_DBG_scfifo_w|wfifo|auto_generated|dpfifo|rd_ptr_count                               ; 4     ; 0              ; 0            ; 0              ; 6      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|jtag_uart_dbg|the_NIOSV_SOC_JTAG_UART_DBG_scfifo_w|wfifo|auto_generated|dpfifo|FIFOram                                    ; 24    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|jtag_uart_dbg|the_NIOSV_SOC_JTAG_UART_DBG_scfifo_w|wfifo|auto_generated|dpfifo|fifo_state|count_usedw                     ; 5     ; 0              ; 0            ; 0              ; 6      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|jtag_uart_dbg|the_NIOSV_SOC_JTAG_UART_DBG_scfifo_w|wfifo|auto_generated|dpfifo|fifo_state                                 ; 5     ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|jtag_uart_dbg|the_NIOSV_SOC_JTAG_UART_DBG_scfifo_w|wfifo|auto_generated|dpfifo                                            ; 13    ; 0              ; 0            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|jtag_uart_dbg|the_NIOSV_SOC_JTAG_UART_DBG_scfifo_w|wfifo|auto_generated                                                   ; 12    ; 0              ; 0            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|jtag_uart_dbg|the_NIOSV_SOC_JTAG_UART_DBG_scfifo_w                                                                        ; 12    ; 0              ; 0            ; 0              ; 16     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|jtag_uart_dbg                                                                                                             ; 38    ; 10             ; 23           ; 10             ; 34     ; 10              ; 10            ; 10              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|gpo2_ledg                                                                                                                 ; 39    ; 24             ; 24           ; 24             ; 40     ; 24              ; 24            ; 24              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|gpi1_dipsw                                                                                                                ; 42    ; 0              ; 28           ; 0              ; 32     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|gpi0_butn                                                                                                                 ; 39    ; 0              ; 31           ; 0              ; 33     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|ext_sdram_progmem|the_NIOSV_SOC_EXT_SDRAM_PROGMEM_input_efifo_module                                                      ; 47    ; 0              ; 0            ; 0              ; 47     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|ext_sdram_progmem                                                                                                         ; 47    ; 1              ; 1            ; 1              ; 40     ; 1               ; 1             ; 1               ; 16    ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|epcs_flash_controller|asmi_parallel_inst|asmi_parallel_instance_name|scfifo4|auto_generated|dpfifo|wr_ptr                 ; 4     ; 0              ; 0            ; 0              ; 9      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|epcs_flash_controller|asmi_parallel_inst|asmi_parallel_instance_name|scfifo4|auto_generated|dpfifo|rd_ptr_count           ; 4     ; 0              ; 0            ; 0              ; 9      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|epcs_flash_controller|asmi_parallel_inst|asmi_parallel_instance_name|scfifo4|auto_generated|dpfifo|FIFOram                ; 30    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|epcs_flash_controller|asmi_parallel_inst|asmi_parallel_instance_name|scfifo4|auto_generated|dpfifo|fifo_state|count_usedw ; 5     ; 0              ; 0            ; 0              ; 9      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|epcs_flash_controller|asmi_parallel_inst|asmi_parallel_instance_name|scfifo4|auto_generated|dpfifo|fifo_state             ; 5     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|epcs_flash_controller|asmi_parallel_inst|asmi_parallel_instance_name|scfifo4|auto_generated|dpfifo                        ; 13    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|epcs_flash_controller|asmi_parallel_inst|asmi_parallel_instance_name|scfifo4|auto_generated                               ; 13    ; 0              ; 0            ; 0              ; 8      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|epcs_flash_controller|asmi_parallel_inst|asmi_parallel_instance_name|pgwr_read_cntr|auto_generated                        ; 4     ; 0              ; 0            ; 0              ; 9      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|epcs_flash_controller|asmi_parallel_inst|asmi_parallel_instance_name|pgwr_data_cntr|auto_generated                        ; 4     ; 0              ; 0            ; 0              ; 9      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|epcs_flash_controller|asmi_parallel_inst|asmi_parallel_instance_name|cmpr6|auto_generated                                 ; 18    ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|epcs_flash_controller|asmi_parallel_inst|asmi_parallel_instance_name|cmpr5|auto_generated                                 ; 18    ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|epcs_flash_controller|asmi_parallel_inst|asmi_parallel_instance_name|wrstage_cntr|auto_generated                          ; 4     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|epcs_flash_controller|asmi_parallel_inst|asmi_parallel_instance_name|stage_cntr|auto_generated                            ; 4     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|epcs_flash_controller|asmi_parallel_inst|asmi_parallel_instance_name|spstage_cntr|auto_generated                          ; 4     ; 0              ; 0            ; 0              ; 2      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|epcs_flash_controller|asmi_parallel_inst|asmi_parallel_instance_name|read_flag_status_cntr|auto_generated                 ; 4     ; 0              ; 0            ; 0              ; 3      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|epcs_flash_controller|asmi_parallel_inst|asmi_parallel_instance_name|gen_cntr|auto_generated                              ; 4     ; 0              ; 0            ; 0              ; 3      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|epcs_flash_controller|asmi_parallel_inst|asmi_parallel_instance_name|addbyte_cntr|auto_generated                          ; 4     ; 0              ; 0            ; 0              ; 3      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|epcs_flash_controller|asmi_parallel_inst|asmi_parallel_instance_name                                                      ; 45    ; 0              ; 0            ; 0              ; 36     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|epcs_flash_controller|asmi_parallel_inst                                                                                  ; 44    ; 0              ; 0            ; 0              ; 28     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|epcs_flash_controller|epcq_controller_inst|epcq_controller_instance_name|controller                                       ; 146   ; 0              ; 22           ; 0              ; 121    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|epcs_flash_controller|epcq_controller_inst|epcq_controller_instance_name                                                  ; 146   ; 0              ; 0            ; 0              ; 121    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|epcs_flash_controller|epcq_controller_inst                                                                                ; 146   ; 5              ; 0            ; 5              ; 114    ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|epcs_flash_controller                                                                                                     ; 105   ; 0              ; 0            ; 0              ; 69     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|altpll_clks|sd1                                                                                                           ; 3     ; 1              ; 0            ; 1              ; 6      ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|altpll_clks|stdsync2|dffpipe3                                                                                             ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|altpll_clks|stdsync2                                                                                                      ; 3     ; 0              ; 0            ; 0              ; 1      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst|altpll_clks                                                                                                               ; 49    ; 40             ; 30           ; 40             ; 36     ; 40              ; 40            ; 40              ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_SOC_inst                                                                                                                           ; 9     ; 0              ; 0            ; 0              ; 33     ; 0               ; 0             ; 0               ; 16    ; 0              ; 0            ; 0                ; 0                 ;
+------------------------------------------------------------------------------------------------------------------------------------------+-------+----------------+--------------+----------------+--------+-----------------+---------------+-----------------+-------+----------------+--------------+------------------+-------------------+
