+-----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------+
; Legal Partition Candidates                                                                                                                                                                                                                                                                                                                                      ;
+------------------------------------------------------------------------------------------------------------------------------------------------------------+-------+----------------+--------------+----------------+--------+-----------------+---------------+-----------------+-------+----------------+--------------+------------------+-------------------+
; Hierarchy                                                                                                                                                  ; Input ; Constant Input ; Unused Input ; Floating Input ; Output ; Constant Output ; Unused Output ; Floating Output ; Bidir ; Constant Bidir ; Unused Bidir ; Input only Bidir ; Output only Bidir ;
; NIOSV_G_SOC_inst|mm_interconnect_0|soc_sys_id_control_slave_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min                           ; 45    ; 0              ; 2            ; 0              ; 11     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|soc_sys_id_control_slave_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_burstwrap_increment           ; 9     ; 0              ; 0            ; 0              ; 9      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|soc_sys_id_control_slave_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|align_address_to_size             ; 40    ; 5              ; 0            ; 5              ; 34     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|soc_sys_id_control_slave_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter                                   ; 148   ; 0              ; 0            ; 0              ; 146    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|soc_sys_id_control_slave_burst_adapter                                                                                  ; 148   ; 0              ; 0            ; 0              ; 146    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|epcs_flash_controller_prog_avl_mem_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|dc_sub|subtract ; 25    ; 1              ; 0            ; 1              ; 12     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|epcs_flash_controller_prog_avl_mem_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|dc_sub          ; 24    ; 4              ; 0            ; 4              ; 12     ; 4               ; 4             ; 4               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|epcs_flash_controller_prog_avl_mem_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|db_sub|subtract ; 25    ; 1              ; 0            ; 1              ; 12     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|epcs_flash_controller_prog_avl_mem_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|db_sub          ; 24    ; 2              ; 0            ; 2              ; 12     ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|epcs_flash_controller_prog_avl_mem_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|da_sub|subtract ; 25    ; 1              ; 0            ; 1              ; 12     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|epcs_flash_controller_prog_avl_mem_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|da_sub          ; 24    ; 2              ; 0            ; 2              ; 12     ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|epcs_flash_controller_prog_avl_mem_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|bc_sub|subtract ; 25    ; 1              ; 0            ; 1              ; 12     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|epcs_flash_controller_prog_avl_mem_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|bc_sub          ; 24    ; 4              ; 0            ; 4              ; 12     ; 4               ; 4             ; 4               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|epcs_flash_controller_prog_avl_mem_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|ac_sub|subtract ; 25    ; 1              ; 0            ; 1              ; 12     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|epcs_flash_controller_prog_avl_mem_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|ac_sub          ; 24    ; 4              ; 0            ; 4              ; 12     ; 4               ; 4             ; 4               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|epcs_flash_controller_prog_avl_mem_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|ab_sub|subtract ; 25    ; 1              ; 0            ; 1              ; 12     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|epcs_flash_controller_prog_avl_mem_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|ab_sub          ; 24    ; 2              ; 0            ; 2              ; 12     ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|epcs_flash_controller_prog_avl_mem_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min                 ; 45    ; 0              ; 2            ; 0              ; 11     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|epcs_flash_controller_prog_avl_mem_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_burstwrap_increment ; 9     ; 0              ; 0            ; 0              ; 9      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|epcs_flash_controller_prog_avl_mem_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|align_address_to_size   ; 40    ; 5              ; 0            ; 5              ; 34     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|epcs_flash_controller_prog_avl_mem_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter                         ; 148   ; 0              ; 0            ; 0              ; 146    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|epcs_flash_controller_prog_avl_mem_burst_adapter                                                                        ; 148   ; 0              ; 0            ; 0              ; 146    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|epcs_flash_controller_prog_avl_csr_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|dc_sub|subtract ; 25    ; 1              ; 0            ; 1              ; 12     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|epcs_flash_controller_prog_avl_csr_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|dc_sub          ; 24    ; 4              ; 0            ; 4              ; 12     ; 4               ; 4             ; 4               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|epcs_flash_controller_prog_avl_csr_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|db_sub|subtract ; 25    ; 1              ; 0            ; 1              ; 12     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|epcs_flash_controller_prog_avl_csr_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|db_sub          ; 24    ; 2              ; 0            ; 2              ; 12     ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|epcs_flash_controller_prog_avl_csr_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|da_sub|subtract ; 25    ; 1              ; 0            ; 1              ; 12     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|epcs_flash_controller_prog_avl_csr_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|da_sub          ; 24    ; 2              ; 0            ; 2              ; 12     ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|epcs_flash_controller_prog_avl_csr_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|bc_sub|subtract ; 25    ; 1              ; 0            ; 1              ; 12     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|epcs_flash_controller_prog_avl_csr_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|bc_sub          ; 24    ; 4              ; 0            ; 4              ; 12     ; 4               ; 4             ; 4               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|epcs_flash_controller_prog_avl_csr_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|ac_sub|subtract ; 25    ; 1              ; 0            ; 1              ; 12     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|epcs_flash_controller_prog_avl_csr_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|ac_sub          ; 24    ; 4              ; 0            ; 4              ; 12     ; 4               ; 4             ; 4               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|epcs_flash_controller_prog_avl_csr_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|ab_sub|subtract ; 25    ; 1              ; 0            ; 1              ; 12     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|epcs_flash_controller_prog_avl_csr_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|ab_sub          ; 24    ; 2              ; 0            ; 2              ; 12     ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|epcs_flash_controller_prog_avl_csr_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min                 ; 45    ; 0              ; 2            ; 0              ; 11     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|epcs_flash_controller_prog_avl_csr_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_burstwrap_increment ; 9     ; 0              ; 0            ; 0              ; 9      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|epcs_flash_controller_prog_avl_csr_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|align_address_to_size   ; 40    ; 5              ; 0            ; 5              ; 34     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|epcs_flash_controller_prog_avl_csr_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter                         ; 148   ; 0              ; 0            ; 0              ; 146    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|epcs_flash_controller_prog_avl_csr_burst_adapter                                                                        ; 148   ; 0              ; 0            ; 0              ; 146    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|jtag_uart_com_avalon_jtag_slave_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|dc_sub|subtract    ; 25    ; 1              ; 0            ; 1              ; 12     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|jtag_uart_com_avalon_jtag_slave_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|dc_sub             ; 24    ; 4              ; 0            ; 4              ; 12     ; 4               ; 4             ; 4               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|jtag_uart_com_avalon_jtag_slave_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|db_sub|subtract    ; 25    ; 1              ; 0            ; 1              ; 12     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|jtag_uart_com_avalon_jtag_slave_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|db_sub             ; 24    ; 2              ; 0            ; 2              ; 12     ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|jtag_uart_com_avalon_jtag_slave_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|da_sub|subtract    ; 25    ; 1              ; 0            ; 1              ; 12     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|jtag_uart_com_avalon_jtag_slave_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|da_sub             ; 24    ; 2              ; 0            ; 2              ; 12     ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|jtag_uart_com_avalon_jtag_slave_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|bc_sub|subtract    ; 25    ; 1              ; 0            ; 1              ; 12     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|jtag_uart_com_avalon_jtag_slave_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|bc_sub             ; 24    ; 4              ; 0            ; 4              ; 12     ; 4               ; 4             ; 4               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|jtag_uart_com_avalon_jtag_slave_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|ac_sub|subtract    ; 25    ; 1              ; 0            ; 1              ; 12     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|jtag_uart_com_avalon_jtag_slave_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|ac_sub             ; 24    ; 4              ; 0            ; 4              ; 12     ; 4               ; 4             ; 4               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|jtag_uart_com_avalon_jtag_slave_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|ab_sub|subtract    ; 25    ; 1              ; 0            ; 1              ; 12     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|jtag_uart_com_avalon_jtag_slave_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|ab_sub             ; 24    ; 2              ; 0            ; 2              ; 12     ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|jtag_uart_com_avalon_jtag_slave_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min                    ; 45    ; 0              ; 2            ; 0              ; 11     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|jtag_uart_com_avalon_jtag_slave_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_burstwrap_increment    ; 9     ; 0              ; 0            ; 0              ; 9      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|jtag_uart_com_avalon_jtag_slave_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|align_address_to_size      ; 40    ; 5              ; 0            ; 5              ; 34     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|jtag_uart_com_avalon_jtag_slave_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter                            ; 148   ; 0              ; 0            ; 0              ; 146    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|jtag_uart_com_avalon_jtag_slave_burst_adapter                                                                           ; 148   ; 0              ; 0            ; 0              ; 146    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|niosv_g_cpu_instruction_tcs1_rd_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|dc_sub|subtract    ; 25    ; 1              ; 0            ; 1              ; 12     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|niosv_g_cpu_instruction_tcs1_rd_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|dc_sub             ; 24    ; 4              ; 0            ; 4              ; 12     ; 4               ; 4             ; 4               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|niosv_g_cpu_instruction_tcs1_rd_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|db_sub|subtract    ; 25    ; 1              ; 0            ; 1              ; 12     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|niosv_g_cpu_instruction_tcs1_rd_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|db_sub             ; 24    ; 2              ; 0            ; 2              ; 12     ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|niosv_g_cpu_instruction_tcs1_rd_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|da_sub|subtract    ; 25    ; 1              ; 0            ; 1              ; 12     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|niosv_g_cpu_instruction_tcs1_rd_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|da_sub             ; 24    ; 2              ; 0            ; 2              ; 12     ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|niosv_g_cpu_instruction_tcs1_rd_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|bc_sub|subtract    ; 25    ; 1              ; 0            ; 1              ; 12     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|niosv_g_cpu_instruction_tcs1_rd_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|bc_sub             ; 24    ; 4              ; 0            ; 4              ; 12     ; 4               ; 4             ; 4               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|niosv_g_cpu_instruction_tcs1_rd_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|ac_sub|subtract    ; 25    ; 1              ; 0            ; 1              ; 12     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|niosv_g_cpu_instruction_tcs1_rd_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|ac_sub             ; 24    ; 4              ; 0            ; 4              ; 12     ; 4               ; 4             ; 4               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|niosv_g_cpu_instruction_tcs1_rd_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|ab_sub|subtract    ; 25    ; 1              ; 0            ; 1              ; 12     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|niosv_g_cpu_instruction_tcs1_rd_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|ab_sub             ; 24    ; 2              ; 0            ; 2              ; 12     ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|niosv_g_cpu_instruction_tcs1_rd_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min                    ; 45    ; 0              ; 2            ; 0              ; 11     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|niosv_g_cpu_instruction_tcs1_rd_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_burstwrap_increment    ; 9     ; 0              ; 0            ; 0              ; 9      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|niosv_g_cpu_instruction_tcs1_rd_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|align_address_to_size      ; 40    ; 5              ; 0            ; 5              ; 34     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|niosv_g_cpu_instruction_tcs1_rd_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter                            ; 148   ; 0              ; 0            ; 0              ; 146    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|niosv_g_cpu_instruction_tcs1_rd_burst_adapter                                                                           ; 148   ; 0              ; 0            ; 0              ; 146    ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|niosv_g_cpu_instruction_tcs1_wr_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|dc_sub|subtract    ; 25    ; 1              ; 0            ; 1              ; 12     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|niosv_g_cpu_instruction_tcs1_wr_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|dc_sub             ; 24    ; 4              ; 0            ; 4              ; 12     ; 4               ; 4             ; 4               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|niosv_g_cpu_instruction_tcs1_wr_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|db_sub|subtract    ; 25    ; 1              ; 0            ; 1              ; 12     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|niosv_g_cpu_instruction_tcs1_wr_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|db_sub             ; 24    ; 2              ; 0            ; 2              ; 12     ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|niosv_g_cpu_instruction_tcs1_wr_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|da_sub|subtract    ; 25    ; 1              ; 0            ; 1              ; 12     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|niosv_g_cpu_instruction_tcs1_wr_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|da_sub             ; 24    ; 2              ; 0            ; 2              ; 12     ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|niosv_g_cpu_instruction_tcs1_wr_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|bc_sub|subtract    ; 25    ; 1              ; 0            ; 1              ; 12     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|niosv_g_cpu_instruction_tcs1_wr_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|bc_sub             ; 24    ; 4              ; 0            ; 4              ; 12     ; 4               ; 4             ; 4               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|niosv_g_cpu_instruction_tcs1_wr_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|ac_sub|subtract    ; 25    ; 1              ; 0            ; 1              ; 12     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|niosv_g_cpu_instruction_tcs1_wr_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|ac_sub             ; 24    ; 4              ; 0            ; 4              ; 12     ; 4               ; 4             ; 4               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|niosv_g_cpu_instruction_tcs1_wr_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|ab_sub|subtract    ; 25    ; 1              ; 0            ; 1              ; 12     ; 1               ; 1             ; 1               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|niosv_g_cpu_instruction_tcs1_wr_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min|ab_sub             ; 24    ; 2              ; 0            ; 2              ; 12     ; 2               ; 2             ; 2               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|niosv_g_cpu_instruction_tcs1_wr_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_min                    ; 45    ; 0              ; 2            ; 0              ; 11     ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|niosv_g_cpu_instruction_tcs1_wr_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|the_burstwrap_increment    ; 9     ; 0              ; 0            ; 0              ; 9      ; 0               ; 0             ; 0               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
; NIOSV_G_SOC_inst|mm_interconnect_0|niosv_g_cpu_instruction_tcs1_wr_burst_adapter|altera_merlin_burst_adapter_13_1.burst_adapter|align_address_to_size      ; 40    ; 5              ; 0            ; 5              ; 34     ; 5               ; 5             ; 5               ; 0     ; 0              ; 0            ; 0                ; 0                 ;
